"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YDFVD296","conferencePaper","2024","Ayaz, Teoman Berkay; Gülce, Ege; Hsu, Stanley; Özcan, Alper; Akbulut, Akhan","Business Process Management Anomaly Detection Through Semantic Embedding-Integrated Graph Neural Networks","2024 9th International Conference on Computer Science and Engineering (UBMK)","","","10.1109/UBMK63289.2024.10773613","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","551-556","","","","","","","","","","","","","","","","","","","","","","","","Business process management; business process management; BPM; Business; Natural language processing; Transformers; Organizations; Anomaly detection; Graph neural networks; anomaly detection; edge attribute; graph neural networks; Large language models; Scalability; Semantics; unsupervised","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEALK37W","conferencePaper","2023","Abdelnabi, Esra A.; Fadel, Maram A.; Erhoma, Latifa A.; Elbarghathi, Bariq A.","Application of Business Process Management in the Libyan International Medical University: History and Development","2023 IEEE 3rd International Maghreb Meeting of the Conference on Sciences and Techniques of Automatic Control and Computer Engineering (MI-STA)","","","10.1109/MI-STA57575.2023.10169815","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","348-352","","","","","","","","","","","","","","","","","","","","","","","","Digital transformation; Business Process Management; Process control; Analytical models; Systematics; Conferences; Organizations; Digital Transformation; Education; Functional Management; Higher Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAMD9767","journalArticle","2024","Rachad, Abdelhadi; Gaiz, Lotfi; Bouragba, Khalid; Ouzzif, Mohammed","A Smart Contract Architecture Framework for Insurance Industry Using Blockchain and Business Process Management Technology","IEEE Engineering Management Review","","","10.1109/EMR.2023.3348431","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","55-68","","2","52","","","","","","","","","","","","","","","","","","","","","Insurance; business process management (BPM); Blockchain; Business; Companies; smart contract; Blockchains; Costs; digital signature; E-insurance; Industries; insurance industry; Smart contracts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LFAFW9VG","journalArticle","2023","Bartlett, Luke; Kabir, Muhammad Ashad; Han, Jun","A Review on Business Process Management System Design: The Role of Virtualization and Work Design","IEEE Access","","","10.1109/ACCESS.2023.3323445","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","116786-116819","","","11","","","","","","","","","","","","","","","","","","","","","Business; Systematics; Business process management (BPM); Databases; Design engineering; integration; modern office environment; Office automation; organizations; Process monitoring; System analysis and design; Usability; virtualization; Virtualization; work design; workflow automation; Workflow management software","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CL2LCHWW","conferencePaper","2024","Kozma, Nina; Dakić, Dušanka; Stefanović, Darko; Vučković, Teodora; Janković, Marina","Production Planning Business Process Automation Using BPM Tools","2024 23rd International Symposium INFOTEH-JAHORINA (INFOTEH)","","","10.1109/INFOTEH60418.2024.10496005","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Business Process Management (BPM); Companies; Automation; Software; Bonita software; Business Process Automation (BPA); Manufacturing; Optimization; Production planning; Production Planning Process","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8TE859F","conferencePaper","2024","Bennoit, Christian; Greff, Tobias; Baum, Deborah; Bajwa, Imran Abdullah","Identifying Use Cases for Large Language Models in the Business Process Management Lifecycle","2024 26th International Conference on Business Informatics (CBI)","","","10.1109/CBI62504.2024.00037","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","256-263","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Business Process Management; Business; Monitoring; Large language models; Future of Process Modeling; Generative AI; Internet; Large Language Models; Market research; Natural languages; Reliability; Social networking (online); Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMMWIS3U","conferencePaper","2022","Nrip, Nripesh Kumar; Abhishek Kadam, Manjushri; Memon, Shabana Abdulkhaliq; Vasantrao Desai, Vaibhava; Jadhav, Rajendra Dattu","IOT Computation Integration into Business Process Management","2022 International Conference on Smart and Sustainable Technologies in Energy and Power Sectors (SSTEPS)","","","10.1109/SSTEPS57475.2022.00040","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","122-125","","","","","","","","","","","","","","","","","","","","","","","","Productivity; Software; Internet of Things; Internet of things (IoT); Business model; Market research; Social networking (online); Business process; Data management; Digitisation; Governance; Object recognition; Technological innovation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RFHR4A9C","conferencePaper","2022","Maulana, Furqan; Fakhrurroja, Hanif; Lubis, Muharman","Business Process Management and Service-Oriented Architecture Implementation for Root Cause Identification on Monitoring Tools at XYZ Company","2022 2nd International Conference on Electronic and Electrical Engineering and Intelligent System (ICE3IS)","","","10.1109/ICE3IS56585.2022.10010076","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","316-321","","","","","","","","","","","","","","","","","","","","","","","","Companies; Task analysis; Improvement; Integration System; Intelligent systems; Manuals; Monitoring Application; Process Business; Process design; Process Design; Service-oriented architecture; System integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFHEGBFE","conferencePaper","2023","Beheshti, Amin; Yang, Jian; Sheng, Quan Z.; Benatallah, Boualem; Casati, Fabio; Dustdar, Schahram; Nezhad, Hamid Reza Motahari; Zhang, Xuyun; Xue, Shan","ProcessGPT: Transforming Business Process Management with Generative Artificial Intelligence","2023 IEEE International Conference on Web Services (ICWS)","","","10.1109/ICWS60048.2023.00099","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","731-739","","","","","","","","","","","","","","","","","","","","","","","","Business Process Management; Automation; Organizations; Generative AI; Data-Centric Processes; Decision making; Deep learning; Ecosystems; Generative Pre-trained Transformer; Knowledge-Intensive Processes; Training; Web services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJB4E9W5","conferencePaper","2022","Quiroz-Flores, Juan Carlos; Valverde-Huaman, Carla Brenda; Romero-Vega, Martin Alvaro","Management Model under the BPM Approach and DT Tools to Increase the Level of Sales in a Peruvian Nanostore","2022 8th International Conference on Information Management (ICIM)","","","10.1109/ICIM56520.2022.00051","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","241-245","","","","","","","","","","","","","","","","","","","","","","","","business process management; Business; Adaptation models; digital transformation; Economics; Faces; Information management; nanostore; POS; Predictive models; sales level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8CY4CVGN","conferencePaper","2024","Mbengo, Lithemba; Salamntu, Lumka Thami P.","Towards Understanding the Hindering Factors of Business Process Management Adoption in State-Owned Enterprises: A Scoping Review","2024 Conference on Information Communications Technology and Society (ICTAS)","","","10.1109/ICTAS59620.2024.10507114","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","161-167","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Business Process Management; Business; Software; Focusing; Leadership; Databases; Adoption; barriers; Information technology; Protocols; Reviews; Scoping Review; Search problems; State-Owned Enterprises","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9ELYR7X","conferencePaper","2023","Firdaus, Taufiq Maulana; Fajri, Hanif; Fakhrurroja, Hanif","Business Process Redesign of Sales Monitoring Business Process Management to be a Smart Logistic Shipment Company","2023 International Conference on Advancement in Data Science, E-learning and Information System (ICADEIS)","","","10.1109/ICADEIS58666.2023.10270934","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-5","","","","","","","","","","","","","","","","","","","","","","","","Companies; Standards organizations; Databases; Manuals; Electronic learning; KPI; Recording; Sales automation; sales business process; standardization; Standardization; tracing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3FEIYF5","conferencePaper","2023","David, Ghiurău; Zmaranda, Doina Rodica; Győrödi, Robert-Ştefan; Győrödi, Cornelia Aurora","Exploring the Impact of Workflow Engines on Business Process Management in Enterprise Applications. A case-study: Camunda","2023 17th International Conference on Engineering of Modern Electric Systems (EMES)","","","10.1109/EMES58375.2023.10171706","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-4","","","","","","","","","","","","","","","","","","","","","","","","Productivity; Software; Manuals; business process; Camunda; Codes; enterprise application; Extensibility; Java; Java-driven workflow; Reliability engineering; workflow engine; workflow management system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QL4ZNR8H","conferencePaper","2024","Singh, Kulvinder; Sharma, Honey; Poonia, Guruvi; Shyan, Hatesh","AI Resume Parser: Augmented Business Process Management Systems (ABPMS)","2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT)","","","10.1109/ICCCNT61001.2024.10725139","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Artificial Intelligence; Process Mining; Machine Learning; Market research; Decision making; ABPMS; Accuracy; AI Resume Parser; Artificial intelligence; Business Process Automation; Data Analytics; Data Extraction; Data mining; Data Processing Business Operations; Ethics; Information Extraction; Process Optimization; Resumes; Security; Trajectory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZCG9TJK","conferencePaper","2023","Li, Xiuxian; Wang, Guiling; Shi, Yongpeng; Yu, Jian","A Dynamic Binding Method for Situation-aware IoT Services Targeting Proactive BPM","2023 26th International Conference on Computer Supported Cooperative Work in Design (CSCWD)","","","10.1109/CSCWD57460.2023.10152576","","","2023","2025-03-12 00:43:03","2025-03-12 00:43:03","","444-449","","","","","","","","","","","","","","","","","","","","","","","","Business Process Management (BPM); Computational modeling; Adaptation models; Predictive models; Attention Mechanism; IoT Service; Liquefied natural gas; Prototypes; Seq2Seq Model; Situation-awareness; Switches; Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAPPWJSZ","conferencePaper","2022","Zemlyakova, Aelita S.; Dukeov, Igor I.; Jaschenko, Vladimir V.","Antecedents in Business Process Maturity","2022 Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus)","","","10.1109/ElConRus54750.2022.9755798","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","1769-1772","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Business Process Management (BPM); Bibliographies; Leadership; Organizations; Technological innovation; knowledge management; Knowledge management; leadership; management innovation; Organizational aspects; organizational factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9RJ5I8W","conferencePaper","2022","Tellez-Risco, Valeria; Vela-Linares, Juan Jose; Quiroz-Flores, Juan Carlos; Flores-Pérez, Alberto","Business management model to reduce the sales cycle in software development SMBs using BPM, CRM, and SCRUM","2022 8th International Engineering, Sciences and Technology Conference (IESTEC)","","","10.1109/IESTEC54539.2022.00014","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","32-37","","","","","","","","","","","","","","","","","","","","","","","","BPM; Business; Companies; Automation; Software; Industries; Continuous improvement; CRM; Customer relationship management; Delays; Sales Cycle; Scrum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTT7T6BB","conferencePaper","2024","Permata Sukma, Berlyan; ER, Mahendrawathi","Analyzing Affordance of Business Process Management Techniques in Enterprise Resource Planning Implementation","2024 IEEE International Symposium on Consumer Technology (ISCT)","","","10.1109/ISCT62336.2024.10791141","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","535-540","","","","","","","","","","","","","","","","","","","","","","","","Business process management; BPM; Business; Companies; Automation; Collaboration; Affordance Theory; Affordances; Encoding; Enterprise resource planning; ERP; Interpretive case study; Interviews; Software packages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QI62TU9K","conferencePaper","2022","Stefanova-Stoyanova, Varbinka; Stankov, Ivan; Danov, Petko","Technology for Multiplication and Analysis of Results Using Classes of Digital Twins in the Process of Designing Business Process Management Systems","2022 XXXI International Scientific Conference Electronics (ET)","","","10.1109/ET55967.2022.9920316","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-4","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Digital Twin; System analysis and design; Cognitive Digital Twin; Digital twins; PLM Design Elements; Product DNA; Product Lifecycle Management; Real-time systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTGZMU76","journalArticle","2024","Moreira, Silvia; Mamede, Henrique S.; Santos, Arnaldo","Business Process Automation in SMEs: A Systematic Literature Review","IEEE Access","","","10.1109/ACCESS.2024.3406548","","","2024","2025-03-12 00:43:03","2025-03-12 00:54:36","","75832-75864","","","12","","","","","","","","","","","","","","","","","","","","","Business process management; business process management (BPM); Companies; Automation; Process control; Systematics; Bibliographies; Reviews; BPA in SMEs; business process automation (BPA); Cognitive robotics; cognitive-robotic process automation (C-RPA); Digital transformation (DX); Guidelines; guidelines for BPA; influencing factors in BPA; model for BPA; roadmap for BPA; robotic process automation (RPA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJR8LVPC","conferencePaper","2024","Iman, Elkodssi; Hanae, Sbai; Mustapha, Kabil","Semantic Framework to automatically generate process aware IoT","2024 IEEE 12th International Symposium on Signal, Image, Video and Communications (ISIVC)","","","10.1109/ISIVC61350.2024.10577897","","","2024","2025-03-12 00:43:03","2025-03-12 00:43:03","","1-5","","","","","","","","","","","","","","","","","","","","","","","","Organizations; Internet of Things; Internet of Things (IoT); Semantics; Business Process management(BPM); Convergence; Ontologies; Process aware IoT; Process Mining (PM)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XD5E2BIA","conferencePaper","2022","Gallik, Florian; Kirikkayis, Yusuf; Reichert, Manfred","Modeling, Executing and Monitoring IoT-Aware Processes with BPM Technology","2022 International Conference on Service Science (ICSS)","","","10.1109/ICSS55994.2022.00023","","","2022","2025-03-12 00:43:03","2025-03-12 00:43:03","","96-103","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Business Process Management; Business; Internet of Things; Monitoring; Couplings; Engines; Execution Engine; IoT Services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
